SuburbID;Country;Province;SuburbName;PostCode;Latitude;Longitude
7375;South Africa;Eastern Cape;May;;-30.55;27.283333
7376;South Africa;KwaZulu Natal;Mayville;;-29.85;30.983333
7377;South Africa;Eastern Cape;Mazeni;;-30.782483;29.61889
7378;South Africa;Eastern Cape;Mazeppabaai;;-32.477663;28.651717
7379;South Africa;Eastern Cape;Mazeppa Bay;;-32.477663;28.651717
7380;South Africa;North West;Mazista;;-25.716667;26.716667
7381;South Africa;Eastern Cape;Mazizini;;-30.483333;28.5
7382;South Africa;North West;Mbabatho;;-25.85;25.633333
7383;South Africa;Limpopo;Mbabat;;-24.561552;31.149913
7384;South Africa;Eastern Cape;Mbancolo;;-32.15;28.683333
7385;South Africa;Eastern Cape;Mbandana;;-30.83794;29.620451
7386;South Africa;Eastern Cape;Mbangcolo;;-32.15;28.683333
7387;South Africa;KwaZulu Natal;Mbango;;-30.75636;30.446125
7388;South Africa;Mpumalanga;Mbangwane;;-24.816667;31.9
7389;South Africa;KwaZulu Natal;Mbangweni;;-26.897774;32.351369
7390;South Africa;Eastern Cape;Mbangweni;;-30.774547;29.160129
7391;South Africa;Eastern Cape;Mbanyana;;-32.131599;28.837581
7392;South Africa;Eastern Cape;Mbanyaru;;-31.936247;29.035396
7393;South Africa;Eastern Cape;Mbashe;;-31.654633;28.2848
7394;South Africa;Eastern Cape;Mbaxa;;-31.791749;27.71298
7395;South Africa;KwaZulu Natal;Mbazwana;;-27.481049;32.582734
7396;South Africa;KwaZulu Natal;M'Bazwane;;-27.481049;32.582734
7397;South Africa;Eastern Cape;Mbebe;;-31.466667;28.85
7398;South Africa;KwaZulu Natal;Mbekakanye;;-27.366147;31.541159
7399;South Africa;Eastern Cape;Mbekeni;;-31.77987;28.009907
7400;South Africa;Eastern Cape;Mbeleni;;-32.1;28.7
7401;South Africa;Eastern Cape;Mbem's;;-32.816667;27.083333
7402;South Africa;Eastern Cape;Mbenge;;-31.604766;27.689236
7403;South Africa;Eastern Cape;Mbewana;;-32.016667;28.133333
7404;South Africa;Eastern Cape;Mbewula;;-32.233333;28.6
7405;South Africa;Limpopo;Mbhawula;;-23.333333;30.65
7406;South Africa;Free State;Mbhelé Namahali;;-28.566667;28.833333
7407;South Africa;Limpopo;Mbhokota;;-23.201632;30.095784
7408;South Africa;Eastern Cape;Mbhulanja;;-30.82963;28.650291
7409;South Africa;Eastern Cape;Mbidlana;;-31.213021;28.421361
7410;South Africa;Eastern Cape;Mbihli;;-30.435853;27.37664
7411;South Africa;Eastern Cape;Mbilini;;-31.783075;28.179955
7412;South Africa;Eastern Cape;Mbinja;;-31.371891;28.47486
7413;South Africa;Eastern Cape;Mbinzana;;-31.927751;27.363148
7414;South Africa;Eastern Cape;Mbiolana;;-31.213021;28.421361
7415;South Africa;KwaZulu Natal;Mbiswe;;-28.547258;31.052047
7416;South Africa;Eastern Cape;Mbityana;;-32.233333;28.816667
7417;South Africa;Eastern Cape;Mbizeni;;-30.734104;28.434502
7418;South Africa;Eastern Cape;Mbobeleni;;-31.442742;29.114688
7419;South Africa;Eastern Cape;Mbobheleni;;-31.442742;29.114688
7420;South Africa;Eastern Cape;Mbobheni;;-30.826063;29.734274
7421;South Africa;Eastern Cape;Mbobo;;-30.347278;27.40622
7422;South Africa;Eastern Cape;Mbodlana;;-31.63725;27.658642
7423;South Africa;KwaZulu Natal;Mbodleni;;-29.848289;29.857358
7424;South Africa;Eastern Cape;Mbodleni;;-30.87107;28.982471
7425;South Africa;Eastern Cape;Mbokazi;;-31.435741;29.347753
7426;South Africa;Limpopo;Mbokota;;-23.201632;30.095784
7427;South Africa;Eastern Cape;Mbokotwana;;-31.260071;28.796828
7428;South Africa;Eastern Cape;Mboleni;;-31.537743;28.271023
7429;South Africa;Eastern Cape;Mbolompo;;-31.504796;28.493574
7430;South Africa;Eastern Cape;Mbombo;;-31.160079;29.077688
7431;South Africa;KwaZulu Natal;Mbongolwane;;-28.927635;31.201808
7432;South Africa;Eastern Cape;Mbongweni;;-30.802784;29.494131
7433;South Africa;Eastern Cape;Mbopoleni;;-31.442742;29.114688
7434;South Africa;Eastern Cape;Mbotyi;;-31.461308;29.739816
7435;South Africa;Eastern Cape;Mboxo School;;-32.283333;28.45
7436;South Africa;Eastern Cape;Mboxo Skool;;-32.283333;28.45
7437;South Africa;Eastern Cape;Mboya;;-32.236039;28.507109
7438;South Africa;KwaZulu Natal;Mboza;;-27.179488;32.270326
7439;South Africa;Eastern Cape;Mbozi;;-32.27477;28.572964
7440;South Africa;Eastern Cape;Mbozisa;;-31.566667;28.416667
7441;South Africa;Eastern Cape;Mbozizeni;;-31.300177;29.367764
7442;South Africa;Eastern Cape;Mbozolo;;-32.166667;28.783333
7443;South Africa;Eastern Cape;Mbujini;;-30.739963;29.359283
7444;South Africa;Eastern Cape;Mbulukweza;;-32.226007;27.743076
7445;South Africa;Eastern Cape;Mbulu;;-32.146481;27.714531
7446;South Africa;Eastern Cape;Mbumbasi;;-30.682668;29.197468
7447;South Africa;Eastern Cape;Mbumbatsa;;-30.814846;28.730584
7448;South Africa;Eastern Cape;Mbumbazi;;-30.682668;29.197468
7449;South Africa;Eastern Cape;Mbutweni;;-30.737005;29.612885
7450;South Africa;Mpumalanga;Mbuzini;;-25.921625;31.916635
7451;South Africa;Eastern Cape;Mcambalala;;-30.692544;28.260238
7452;South Africa;Eastern Cape;Mcamemfene;;-33;27.05
7453;South Africa;Eastern Cape;Mcata;;-31.665627;28.401201
7454;South Africa;Eastern Cape;Mcatuve;;-31.316667;29.55
7455;South Africa;Eastern Cape;Mceleni;;-31.05;29.65
7456;South Africa;Eastern Cape;Mcelu;;-31.158355;29.384734
7457;South Africa;Eastern Cape;Mcelwane;;-32.115274;28.694404
7458;South Africa;Eastern Cape;Mceteni;;-31.05;29.65
7459;South Africa;Eastern Cape;Mceula;;-32.099963;26.692382
7460;South Africa;Eastern Cape;Mcewuli;;-31.502884;27.523185
7461;South Africa;Western Cape;McGregor;;-33.947252;19.829062
7462;South Africa;Eastern Cape;Mcinga;;-32.299093;28.718532
7463;South Africa;Eastern Cape;Mcizanyetshe;;-31.333333;29.5
7464;South Africa;Gauteng;McKay;;-26.633333;27.966667
7465;South Africa;Eastern Cape;McLeanville;;-33.933333;25.583333
7466;South Africa;Eastern Cape;Mcobotini;;-31.397699;29.589282
7467;South Africa;Eastern Cape;Mcotsho;;-32.916667;27.616667
7468;South Africa;Eastern Cape;Mcwangele;;-30.872583;28.381549
7469;South Africa;Eastern Cape;Mcwati;;-31.060139;29.736079
7470;South Africa;Eastern Cape;Mdabazweni;;-30.899832;29.201414
7471;South Africa;Eastern Cape;Mdabukweni;;-30.916958;28.797271
7472;South Africa;Eastern Cape;Mdaka;;-32.05;28.983333
7473;South Africa;Eastern Cape;Mdakeni;;-30.613007;29.026655
7474;South Africa;Eastern Cape;Mdamazulu;;-31.627804;29.139145
7475;South Africa;Eastern Cape;Mdantsane;;-32.933245;27.776556
7476;South Africa;Eastern Cape;Mdeni;;-30.579332;29.0642
7477;South Africa;Eastern Cape;Mdikana;;-32.089018;29.062754
7478;South Africa;Eastern Cape;Mdikane;;-31.819677;29.261281
7479;South Africa;Eastern Cape;Mdikisa;;-31.007166;29.700791
7480;South Africa;Eastern Cape;Mdikisweni;;-30.788165;29.712984
7481;South Africa;Eastern Cape;Mdilingwa;;-31.338678;28.419272
7482;South Africa;Eastern Cape;Mdiliweni;;-31.882667;28.536432
7483;South Africa;KwaZulu Natal;Mdimela;;-28.781864;31.109595
7484;South Africa;Eastern Cape;Mdina;;-31.468055;29.096916
7485;South Africa;Eastern Cape;Mdini;;-31.155596;29.248899
7486;South Africa;Eastern Cape;Mditshwa;;-31.233333;28.7
7487;South Africa;Limpopo;Mdlazi;;-24.367904;30.905572
7488;South Africa;Eastern Cape;Mdlokovane;;-30.553911;27.028552
7489;South Africa;Eastern Cape;Mdolomba;;-33.009603;27.403652
7490;South Africa;KwaZulu Natal;Mdoni;;-30.926502;30.297458
7491;South Africa;Eastern Cape;Mduleni;;-31.373482;29.346903
7492;South Africa;Eastern Cape;Mdumazulu;;-31.627804;29.139145
7493;South Africa;Eastern Cape;Mdumbi;;-31.869596;29.1987
7494;South Africa;Eastern Cape;Mdwaka;;-32.018162;28.977189
7495;South Africa;Eastern Cape;Mdzonga;;-32.285761;28.659534
7496;South Africa;Free State;Meadhurst;;-29.062727;26.077142
7497;South Africa;Limpopo;Meadowbank;;-23.703998;30.392474
7498;South Africa;KwaZulu Natal;Meadow Brook;;-30.313887;28.981138
7499;South Africa;Gauteng;Meadowlands;;-26.2;27.883333
7500;South Africa;KwaZulu Natal;Meadownbrook;;-30.313887;28.981138
7501;South Africa;Western Cape;Meadowridge;;-34.032796;18.452906
7502;South Africa;Free State;Meadows;;-29.815429;25.91871
7503;South Africa;Eastern Cape;Meadows;;-30.993686;26.845915
7504;South Africa;Free State;Meadowvale;;-29.225577;26.092292
7505;South Africa;Eastern Cape;Mealiefontein;;-30.38617;29.646618
7506;South Africa;Limpopo;Meanderthal;;-23.480883;29.185773
7507;South Africa;Free State;Mearsgeluk;;-29.323453;26.27567
7508;South Africa;Eastern Cape;Mecklenburg;;-31.532041;26.17793
7509;South Africa;North West;Mecwetsaneng;;-27.311221;23.668949
7510;South Africa;North West;Mecwetsaning;;-27.311221;23.668949
7511;South Africa;North West;Medunsa;;-25.618889;28.022778
7512;South Africa;KwaZulu Natal;Meekton;;-30.537796;29.685614
7513;South Africa;KwaZulu Natal;Meer en See;;-28.772453;32.111294
7514;South Africa;Mpumalanga;Meerlus;;-26.133333;29.533333
7515;South Africa;Limpopo;Meetse-a-Bophelo;;-24.25;30.45
7516;South Africa;Limpopo;Meetse;;-24.833333;31.316667
7517;South Africa;North West;Meganeng;;-27.272186;24.680171
7518;South Africa;Limpopo;Megoring;;-23.916845;29.767096
7519;South Africa;Limpopo;Mehlakong;;-23.791844;29.826743
7520;South Africa;Eastern Cape;Mehloloaneng;;-30.359041;28.616809
7521;South Africa;Eastern Cape;Mejela;;-31.022887;29.818948
7522;South Africa;Limpopo;Mekgobane;;-23.747776;28.982292
7523;South Africa;Limpopo;Mela;;-24.833333;29.55
7524;South Africa;Eastern Cape;Melani;;-32.724323;26.870659
7525;South Africa;Limpopo;Melanyi;;-23.233333;30.433333
7526;South Africa;Limpopo;Melau;;-24.466667;30.05
7527;South Africa;Eastern Cape;Melitafa;;-32.083333;28.7
7528;South Africa;Northern Cape;Melkboom;;-29.011787;21.055539
7529;South Africa;Western Cape;Melkboschstrand;;-33.726141;18.442857
7530;South Africa;Western Cape;Melkbosstrand;;-33.726141;18.442857
7531;South Africa;Western Cape;Melkhoutfontein;;-34.294269;21.80623
7532;South Africa;Limpopo;Melk River;;-24.000007;28.400664
7533;South Africa;Northern Cape;Melkrivier;;-29.843304;17.928515
7534;South Africa;Limpopo;Melkrivier;;-23.983333;28.366667
7535;South Africa;Northern Cape;Melkstort;;-28.933333;22.466667
7536;South Africa;KwaZulu Natal;Mellville;;-29.377887;31.254847
7537;South Africa;KwaZulu Natal;Melmoth;;-28.586644;31.397832
7538;South Africa;Eastern Cape;Melon;;-33.888529;24.991125
7539;South Africa;North West;Melorane;;-24.8;26.383333
7540;South Africa;Free State;Melrose;;-29.490395;26.888389
7541;South Africa;Eastern Cape;Melrose;;-33.439045;25.953985
7542;South Africa;North West;Melrose;;-26.813366;23.45899
7543;South Africa;Eastern Cape;Melton;;-33.31573;27.267655
7544;South Africa;Northern Cape;Meltonwold Estate;;-31.457279;22.753231
7545;South Africa;Northern Cape;Meltonwold;;-31.457279;22.753231
7546;South Africa;KwaZulu Natal;Melville;;-29.377887;31.254847
7547;South Africa;Gauteng;Melville;;-26.176038;28.008953
7548;South Africa;Eastern Cape;Melville Park;;-33.32179;27.327945
7549;South Africa;Free State;Memel;;-27.681591;29.566865
7550;South Africa;Eastern Cape;Mendu;;-32.216667;28.8
7551;South Africa;Eastern Cape;Mendwana;;-32.266667;28.866667
7552;South Africa;KwaZulu Natal;Mengete;;-29.172534;31.480098
7553;South Africa;KwaZulu Natal;Mengu;;-27.099701;32.271522
7554;South Africa;Eastern Cape;Meni;;-31.112286;29.531481
7555;South Africa;Gauteng;Menlo Park;;-25.771111;28.307778
7556;South Africa;Free State;Mentzberg;;-29.95;26.766667
7557;South Africa;Free State;Mentzburg;;-29.95;26.766667
7558;South Africa;Eastern Cape;Mentzrust;;-30.851004;26.942089
7559;South Africa;Eastern Cape;Menziwe Location;;-33.016667;27.216667
7560;South Africa;Eastern Cape;Meoivlei;;-31.143181;26.228362
7561;South Africa;KwaZulu Natal;Merebank;;-29.9517;30.956266
7562;South Africa;Eastern Cape;Merelisa;;-32.121982;28.021427
7563;South Africa;Limpopo;Merensky;;-23.795828;30.12657
7564;South Africa;KwaZulu Natal;Merewent;;-29.96075;30.98027
7565;South Africa;Free State;Meriba;;-29.410579;25.868126
7566;South Africa;Eastern Cape;Meriefontein;;-31.772648;26.086604
7567;South Africa;North West;Merindol;;-26.05;27.1
7568;South Africa;Northern Cape;Merino Dale;;-28.566667;23.916667
7569;South Africa;Free State;Merino;;-29.087801;26.76256
7570;South Africa;Eastern Cape;Merino;;-30.787922;25.770075
7571;South Africa;Northern Cape;Merino;;-29.838884;21.764926
7572;South Africa;Limpopo;Merinovlakte;;-24.983333;28.266667
7573;South Africa;Eastern Cape;Merinowelk;;-31.569122;26.792884
7574;South Africa;Mpumalanga;Merlindale;;-26.19364;29.32241
7575;South Africa;Northern Cape;Merriman;;-31.215812;23.61143
7576;South Africa;KwaZulu Natal;Merrivale;;-29.513639;30.234141
7577;South Africa;Limpopo;Merry Pebble Stream;;-24.763816;31.248635
7578;South Africa;KwaZulu Natal;Merthley;;-29.033333;30.533333
7579;South Africa;Northern Cape;Meruche;;-28.516667;23.266667
7580;South Africa;Northern Cape;Merwelaagte;;-29.630385;21.938961
7581;South Africa;Western Cape;Merweville;;-32.667558;21.515542
7582;South Africa;North West;Mesa;;-26.483333;26.983333
7583;South Africa;North West;Meseg;;-25.383333;26.233333
7584;South Africa;KwaZulu Natal;Messelfontein;;-28.066667;30.883333
7585;South Africa;Limpopo;Messina;;-22.351308;30.039597
7586;South Africa;Mpumalanga;Metlerekeng;;-24.988792;29.057851
7587;South Africa;Mpumalanga;Metsanangwana;;-24.955;28.998841
7588;South Africa;North West;Metsemantsi;;-26.895053;23.209752
7589;South Africa;North West;Metsetoro;;-26.19668;23.35562
7590;South Africa;North West;Metsikgetlane;;-25.335421;26.623146
7591;South Africa;Limpopo;Metsi;;-24.833333;31.316667
7592;South Africa;North West;Metswetsaneng;;-27.311221;23.668949
7593;South Africa;KwaZulu Natal;Metzelfontein;;-28.066667;30.883333
7594;South Africa;Limpopo;Metz;;-24.233333;30.483333
7595;South Africa;Gauteng;Meule;;-25.65;28.533333
7596;South Africa;Free State;Meulplaas;;-29.247968;27.374471
7597;South Africa;Free State;Meul River;;-28.05;29
7598;South Africa;Free State;Meulrivier;;-28.05;29
7599;South Africa;Eastern Cape;Mevana;;-31.45;29.283333
7600;South Africa;Eastern Cape;Mewangele;;-31.203162;28.472908
7601;South Africa;Free State;Meyers Halt;;-30.64762;26.931923
7602;South Africa;Eastern Cape;Meyershoek;;-31.83714;25.707968
7603;South Africa;Free State;Meyerskraal;;-30.318023;26.623135
7604;South Africa;Gauteng;Meyerspark;;-25.741106;28.32162
7605;South Africa;Gauteng;Meyerton Farms;;-26.55;28
7606;South Africa;Gauteng;Meyerton;;-26.559866;28.019501
7607;South Africa;Mpumalanga;Meyerville;;-26.969913;29.255471
7608;South Africa;North West;Mezeg;;-25.383333;26.233333
7609;South Africa;Eastern Cape;Mfabane;;-31.516667;29.1
7610;South Africa;Eastern Cape;Mfabantu;;-31.592808;28.973947
7611;South Africa;KwaZulu Natal;Mfabeni;;-28.107665;31.433331
7612;South Africa;Eastern Cape;Mfagusha;;-30.981332;28.979173
7613;South Africa;Eastern Cape;Mfanta;;-30.718236;28.546822
7614;South Africa;Eastern Cape;Mfeku;;-32.392857;28.383002
7615;South Africa;Eastern Cape;Mfezane;;-32.203291;28.52659
7616;South Africa;Eastern Cape;Mfiki;;-32.802598;26.966512
7617;South Africa;Eastern Cape;Mfinci;;-30.516667;27.6
7618;South Africa;Eastern Cape;Mfinizweni;;-31.232871;29.446978
7619;South Africa;Eastern Cape;Mfoba;;-30.742304;28.630377
7620;South Africa;KwaZulu Natal;Mfolozi;;-28.488054;32.169186
7621;South Africa;KwaZulu Natal;Mfongosi;;-27.3;32.166667
7622;South Africa;Eastern Cape;Mfulamde;;-32.166667;28.033333
7623;South Africa;Eastern Cape;Mfula;;-31.02036;29.383208
7624;South Africa;KwaZulu Natal;Mfulamhle;;-30.208296;29.912592
7625;South Africa;KwaZulu Natal;Mfulamuhla;;-30.208296;29.912592
7626;South Africa;Eastern Cape;Mfuleni;;-33.447036;25.544855
7627;South Africa;Western Cape;Mfuleni;;-33.998061;18.672907
7628;South Africa;KwaZulu Natal;Mfume;;-30.121849;30.745907
7629;South Africa;Eastern Cape;Mfundeni;;-31.316667;29.516667
7630;South Africa;Eastern Cape;Mfundisweni;;-30.90295;29.522905
7631;South Africa;KwaZulu Natal;Mfuyeni;;-28.490125;31.861593
7632;South Africa;Eastern Cape;Mgagasi;;-32.268659;28.160157
7633;South Africa;Eastern Cape;Mgamanzi;;-32.290631;28.067338
7634;South Africa;Eastern Cape;Mgamnye;;-31.616513;29.038568
7635;South Africa;Eastern Cape;Mganduli;;-31.819186;28.761748
7636;South Africa;Eastern Cape;Mgangweni;;-31.966796;28.038823
7637;South Africa;KwaZulu Natal;Mgayi;;-30.385354;30.490704
7638;South Africa;Eastern Cape;Mgazana;;-32.129201;28.767658
7639;South Africa;Eastern Cape;Mgele;;-32.021424;28.894571
7640;South Africa;Eastern Cape;Mgobhozi;;-32.483333;28.35
7641;South Africa;Mpumalanga;Mgobode;;-25.866947;31.705008
7642;South Africa;KwaZulu Natal;Mgodi;;-29.609565;29.762345
7643;South Africa;Eastern Cape;Mgodi;;-30.786808;28.998074
7644;South Africa;Eastern Cape;Mgodini;;-31.111863;29.68425
7645;South Africa;Eastern Cape;Mgojo;;-32.216667;28.383333
7646;South Africa;Eastern Cape;Mgojweni;;-31.766667;29.066667
7647;South Africa;Eastern Cape;Mgomianzi;;-32.290631;28.067338
7648;South Africa;Eastern Cape;Mgonci;;-31.976558;28.177539
7649;South Africa;KwaZulu Natal;Mgoqozi;;-30.044912;30.716229
7650;South Africa;Eastern Cape;Mgoqweni;;-31.823093;29.236203
7651;South Africa;Eastern Cape;Mgotwane;;-32.25;28.516667
7652;South Africa;Eastern Cape;Mgqanga;;-31.883333;27.45
7653;South Africa;Eastern Cape;Mgqumangwe;;-30.840845;29.146574
7654;South Africa;Eastern Cape;Mgubu;;-31.55;29.516667
7655;South Africa;KwaZulu Natal;Mgugu;;-30.060255;30.644289
7656;South Africa;Eastern Cape;Mguli;;-30.533333;27.3
7657;South Africa;Eastern Cape;Mgume;;-31.179993;29.656872
7658;South Africa;Eastern Cape;Mgunga;;-31.057146;30.053316
7659;South Africa;Eastern Cape;Mgungu;;-31.057146;30.053316
7660;South Africa;Eastern Cape;Mgwalana;;-31.476962;27.300725
7661;South Africa;Eastern Cape;Mgwalana Mouth;;-33.411052;27.274777
7662;South Africa;Eastern Cape;Mgwanggweni;;-31.705013;28.940935
7663;South Africa;Eastern Cape;Mgwedleni;;-31.057932;29.305152
7664;South Africa;Eastern Cape;Mgweni;;-31.835692;28.609896
7665;South Africa;Eastern Cape;Mgwenjana;;-31.555444;29.233345
7666;South Africa;KwaZulu Natal;Mgwenya;;-30.080215;30.50505
7667;South Africa;Eastern Cape;Mgwenyana;;-31.555444;29.233345
7668;South Africa;Eastern Cape;Mgxabakazi;;-31.616743;29.400487
7669;South Africa;Eastern Cape;Mgxobozweni;;-31.983333;27.733333
7670;South Africa;Western Cape;Helderberg College;;-34.030479;18.831133
7671;South Africa;Western Cape;Helderberg;;-34.030479;18.831133
7672;South Africa;Gauteng;Helderblom;;-26.096643;27.695398
7673;South Africa;Free State;Helderhoek;;-29.7;26.25
7674;South Africa;Free State;Helderpoort;;-29.280287;26.514025
7675;South Africa;Western Cape;Helderstroom;;-34.072069;19.366676
7676;South Africa;Eastern Cape;Helena;;-31.239782;26.794242
7677;South Africa;Gauteng;Helena's Rust;;-26.6;27.933333
7678;South Africa;Limpopo;Helene Franz;;-23.282246;29.106666
7679;South Africa;Free State;Helleton;;-30.183333;26.9
7680;South Africa;North West;Hellsgate;;-25.888569;25.756153
7681;South Africa;Eastern Cape;Helmekaal;;-30.7545;26.424464
7682;South Africa;Eastern Cape;Helmekaar;;-31.869349;26.358301
7683;South Africa;KwaZulu Natal;Helpmekaar;;-28.446815;30.419623
7684;South Africa;Eastern Cape;Helpmekaar;;-30.726216;26.897854
7685;South Africa;Northern Cape;Helpmekaar;;-29.689658;21.89452
7686;South Africa;Mpumalanga;Helvetia-Noord;;-25.573916;30.296101
7687;South Africa;Mpumalanga;Helvetia North;;-25.573916;30.296101
7688;South Africa;Eastern Cape;Hely Grove;;-31.811274;28.554561
7689;South Africa;Western Cape;Hemelraad;;-33.998434;21.761192
7690;South Africa;KwaZulu Natal;Henburg Park;;-29.232507;29.934159
7691;South Africa;Limpopo;Hendrik Bakenberg Masibislokasie;;-23.866667;28.783333
7692;South Africa;Mpumalanga;Hendrina;;-26.158806;29.715284
7693;South Africa;Mpumalanga;Hendrinakrag;;-26.016667;29.6
7694;South Africa;Northern Cape;Henkries Mond;;-28.901908;18.127338
7695;South Africa;Gauteng;Henley on Klip;;-26.53896;28.06288
7696;South Africa;Free State;Hennenman;;-27.976539;27.024227
7697;South Africa;Free State;Henningsdale;;-30.354157;26.98874
7698;South Africa;Eastern Cape;Herberg;;-31.874291;25.825946
7699;South Africa;Western Cape;Herbertsdale;;-34.016888;21.762032
7700;South Africa;Eastern Cape;Herbou;;-31.9;25.766667
7701;South Africa;Mpumalanga;Herbstfontein;;-26.837863;28.713799
7702;South Africa;Eastern Cape;Hercules;;-33.310119;27.425127
7703;South Africa;Gauteng;Hercules;;-25.724438;28.164396
7704;South Africa;North West;Hermansburg;;-25.566667;27.316667
7705;South Africa;Free State;Hermanus;;-30.261411;26.337987
7706;South Africa;Western Cape;Hermanus;;-34.418696;19.234464
7707;South Africa;Eastern Cape;Hermiston;;-33.539069;25.681775
7708;South Africa;Free State;Hermitage;;-30.647835;26.915264
7709;South Africa;Western Cape;Hermon;;-33.436754;18.965912
7710;South Africa;Western Cape;Herold;;-33.846673;22.447422
7711;South Africa;Western Cape;Heroldsbaai;;-34.053237;22.392337
7712;South Africa;Eastern Cape;Herschel;;-30.615347;27.164076
7713;South Africa;North West;Hertzog;;-27.140315;23.286369
7714;South Africa;Free State;Hertzogville;;-28.127595;25.503873
7715;South Africa;KwaZulu Natal;Hesselwood;;-29.072188;30.551207
7716;South Africa;Free State;Hessiesdeel;;-29.676675;26.355381
7717;South Africa;Eastern Cape;Hessiesdeel;;-30.683333;26.083333
7718;South Africa;Western Cape;Het Kruis;;-32.6;18.75
7719;South Africa;Gauteng;Heumingfontein;;-26.419701;28.759674
7720;South Africa;Northern Cape;Heuningneskloof;;-29.2;24.55
7721;South Africa;Free State;Heuningspruit;;-27.448936;27.418572
7722;South Africa;Northern Cape;Hex River;;-30.966667;23.033333
7723;South Africa;Western Cape;Hex River;;-33.494478;19.600069
7724;South Africa;Western Cape;Hexrivier;;-33.494478;19.600069
7725;South Africa;Eastern Cape;Heynsrus;;-33.683333;25.033333
7726;South Africa;Eastern Cape;Heynsrust;;-33.683333;25.033333
7727;South Africa;North West;Heystekrand;;-25.283333;27.233333
7728;South Africa;KwaZulu Natal;Hiabisa;;-28.145185;31.877187
7729;South Africa;KwaZulu Natal;Hibberdene;;-30.572005;30.573607
7730;South Africa;Free State;Hibernia;;-28.574374;27.695016
7731;South Africa;Western Cape;Hiddingh;;-33.966667;18.466667
7732;South Africa;Western Cape;Higgovale;;-33.933333;18.4
7733;South Africa;Northern Cape;Higgs' Hope;;-29.316667;23.266667
7734;South Africa;KwaZulu Natal;Highbury;;-29.86651;29.729273
7735;South Africa;KwaZulu Natal;Highfield;;-28.996797;31.69974
7736;South Africa;KwaZulu Natal;Highflats;;-30.266667;30.2
7737;South Africa;Western Cape;Highland Home;;-33.933333;22.833333
7738;South Africa;KwaZulu Natal;Highlands;;-29.266667;31.2
7739;South Africa;Free State;Highlands;;-29.066667;26.183333
7740;South Africa;Eastern Cape;Highlands;;-30.333815;29.951982
7741;South Africa;Mpumalanga;Highlands;;-25.816667;31.15
7742;South Africa;Western Cape;High Riding;;-34.101328;18.389407
7743;South Africa;Eastern Cape;High View;;-30.758002;29.637692
7744;South Africa;Eastern Cape;Hilda Heath;;-30.319149;28.366524
7745;South Africa;KwaZulu Natal;Hildesheim;;-27.470446;30.779408
7746;South Africa;Limpopo;Hildreth Ridge;;-23.433333;30.4
7747;South Africa;KwaZulu Natal;Hillandale;;-29.4;31.15
7748;South Africa;Free State;Hillandale;;-29.333333;27.366667
7749;South Africa;KwaZulu Natal;Hillary;;-29.881;30.938174
7750;South Africa;Gauteng;Hillbrow;;-26.18921;28.048761
7751;South Africa;KwaZulu Natal;Hillcrest;;-29.774746;30.76396
7752;South Africa;Eastern Cape;Hillcrest;;-31.891228;26.814847
7753;South Africa;Eastern Cape;Hillcroft;;-31.426845;26.413046
7754;South Africa;Eastern Cape;Hillhead;;-30.854218;26.62674
7755;South Africa;Gauteng;Hillshaven;;-26.364473;27.658079
7756;South Africa;KwaZulu Natal;Hillside;;-30.54388;29.127159
7757;South Africa;Eastern Cape;Hillside;;-30.561423;27.578066
7758;South Africa;Gauteng;Hillside;;-26.222875;27.621627
7759;South Africa;Mpumalanga;Hillsowen;;-25.59947;31.168329
7760;South Africa;KwaZulu Natal;Hilltop;;-29.65;29.75
7761;South Africa;Eastern Cape;Hilltop;;-30.217794;29.540134
7762;South Africa;Eastern Cape;Hillview;;-31.40963;27.211907
7763;South Africa;Eastern Cape;Hillvue;;-31.184275;26.001341
7764;South Africa;KwaZulu Natal;Hilton;;-29.554533;30.300999
7765;South Africa;Gauteng;Hiltonia;;-26.370047;27.782588
7766;South Africa;KwaZulu Natal;Hilton Road;;-29.554533;30.300999
7767;South Africa;KwaZulu Natal;Himeville;;-29.746745;29.513614
7768;South Africa;Eastern Cape;Hiwahlwazi;;-31.141701;29.649018
7769;South Africa;Eastern Cape;Hkankweni;;-31.107975;28.713211
7770;South Africa;KwaZulu Natal;Hlaba;;-30.467429;30.410756
7771;South Africa;Eastern Cape;Hlabati;;-31.179102;29.111181
7772;South Africa;Eastern Cape;Hlabatini;;-31.188144;29.723733
7773;South Africa;Eastern Cape;Hlabatshane;;-31.72587;28.838828
7774;South Africa;Eastern Cape;Hlabeni;;-32.15;28.083333
7775;South Africa;KwaZulu Natal;Hlabisa;;-28.145185;31.877187
7776;South Africa;Eastern Cape;Hlabiti;;-31.179102;29.111181
7777;South Africa;Eastern Cape;Hlakoane;;-30.266667;28.8
7778;South Africa;Eastern Cape;Hlane;;-30.917084;29.059809
7779;South Africa;Eastern Cape;Hlangalane;;-30.972853;28.583332
7780;South Africa;Eastern Cape;Hlangani;;-32.316667;28.3
7781;South Africa;KwaZulu Natal;Hlangasa;;-28.656487;31.831076
7782;South Africa;Eastern Cape;Hlani;;-30.649743;28.962316
7783;South Africa;Limpopo;Hlaniki;;-23.4;30.516667
7784;South Africa;Eastern Cape;Hlanjwa;;-30.55;27.283333
7785;South Africa;Eastern Cape;Hlankomo;;-30.902097;29.371396
7786;South Africa;Eastern Cape;Hlapabomvu;;-31.273802;29.359579
